"Temperature (K)","Solid Volume Fraction of h2o","Volume (m^3)","X (m)","Y (m)","Z (m)"
273,0.5,2.4999999368446879e-05,0.1225,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.125,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.1275,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.13,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.13250000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.13500000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.13750000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.14000000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.14249999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.14499999999999999,0.05000000074505806,0
273,0.5,2.5732420908752829e-05,0.14749999999999999,0.05000000074505806,0
273,0.5,2.5732420908752829e-05,0.14999999999999999,0.05000000074505806,0
273,0.5,2.4267579647130333e-05,0.1525,0.05000000074505806,0
273,0.5,2.4267579647130333e-05,0.155,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.1575,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.16,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.16250000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.16500000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.16750000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.17000000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.17249999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.17499999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.17749999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.17999999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.1825,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.185,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.1875,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.19,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.1925,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.19500000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.19750000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.20000000000000001,0.05000000074505806,0
273,0.5,2.5390623704879545e-05,0.20250000000000001,0.05000000074505806,0
273,0.5,2.5390623704879545e-05,0.20499999999999999,0.05000000074505806,0
273,0.5,2.4609375032014214e-05,0.20749999999999999,0.05000000074505806,0
273,0.5,2.4609375032014214e-05,0.20999999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.21249999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.215,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.2175,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.22,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.2225,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.22500000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.22750000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.23000000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.23250000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.23499999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.23749999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.23999999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.24249999999999999,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.245,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.2475,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.25,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.2525,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.255,0.05000000074505806,0
273,0.5,2.5048828319995664e-05,0.25750000000000001,0.05000000074505806,0
273,0.5,2.5048828319995664e-05,0.26000000000000001,0.05000000074505806,0
273,0.5,2.4951172235887498e-05,0.26250000000000001,0.05000000074505806,0
273,0.5,2.4951172235887498e-05,0.26500000000000001,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.26750000000000002,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.27000000000000002,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.27250000000000002,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.27500000000000002,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.27750000000000002,0.05000000074505806,0
273,0.5,2.4999999368446879e-05,0.28000000000000003,0.05000000074505806,0
