"RMS of Temperature (K)","Temperature (K)","Total Energy (J/kg)","Energy Residual (W)","L2 Error (K)","X (m)","Y (m)","Z (m)"
67.964870722332165,65.895421981811523,59503.5673828125,-0.0003662109375,-25.770723835548228,0.2000000014901161,0.39999999888241289,0
56.866373417449886,53.65114688873291,48446.9853515625,-0.0003662109375,-37.624914717767041,0.10000000093132257,0.29999999739229677,0
18.363436235118151,0,0,-6.103515625e-05,0,0.69999999925494172,0.99999999999999989,0
20.963126673871958,10.114707469940186,9133.5806884765625,-6.103515625e-05,-5.8189725603844895,0.5999999998137352,0.89999999962747057,0
28.609284621600665,22.258585453033447,20099.50244140625,-0.000244140625,-2.7510765610933019,0.49999999999999994,0.79999999888241302,0
38.550587388234575,34.326718330383301,30997.02685546875,0,1.0105992880650767,0.39999999906867728,0.70000000074505797,0
46.892049589750954,43.595508098602295,39366.744140625,0,-0.83959627369090661,0.29999999850988385,0.60000000018626465,0
49.423013258148771,46.26114559173584,41773.81494140625,-0.000244140625,-18.71544499815834,0.20000000111758709,0.5,0
40.887564855325486,36.103137969970703,32601.134033203125,-0.000244140625,-25.584140619094498,0.10000000074505805,0.39999999869614827,0
21.239025137348346,10.621999979019165,9591.666015625,-0.0001220703125,-5.3116800513055091,0.5,0.89999999944120646,0
27.810184025483991,21.204324245452881,19147.50439453125,-0.0003662109375,-6.0382939789878938,0.39999999888241283,0.79999999850988379,0
34.32753788078174,29.395183563232422,26543.85107421875,0.000244140625,-4.5580380495990536,0.29999999813735467,0.70000000037252907,0
36.735440929645861,32.12437915802002,29008.314453125,-3.0517578125e-05,-13.593386066053132,0.20000000074505803,0.60000000000000009,0
31.353871285141338,24.865980625152588,22453.98095703125,-0.00018310546875,-17.892701946781237,0.10000000055879354,0.5,0
20.962888409168905,10.114707469940186,9133.5806884765625,-6.103515625e-05,-4.2846383031122954,0.39999999869614833,0.89999999925494212,0
25.574910012948063,18.117284536361694,16359.907470703125,6.103515625e-05,-6.6899388026849316,0.29999999776482578,0.79999999813735501,0
28.096494936781959,21.541223049163818,19451.724609375,-6.103515625e-05,-9.8686163909237585,0.20000000037252899,0.70000000000000007,0
25.42347449433564,17.099640727043152,15440.975830078125,-0.000518798828125,-12.645584423996372,0.10000000037252901,0.59999999981373531,0
20.209903284371979,8.6325059533119202,7795.1526489257812,-9.1552734375e-05,-2.4860250525251608,0.29999999739229666,0.89999999906867745,0
22.445947015791656,13.237123966217041,11953.122924804688,0.000152587890625,-5.6039386426851845,0.19999999999999998,0.79999999776482578,0
21.722630550235014,11.408205151557922,10301.609375,-0.00030517578125,-8.908277602570001,0.1000000001862645,0.69999999962747073,0
18.363417090093201,0,0,6.103515625e-05,0,0.29999999701976765,1,0
19.210334903527198,6.298031747341156,5687.1226806640625,-3.0517578125e-05,-0.73939187644332183,0.19999999962747095,0.89999999888241289,0
19.505275191749718,6.9919567704200745,6313.737060546875,0,-2.8815726910288761,0.099999999999999992,0.79999999739229655,0
18.150172806579093,0,0,6.103515625e-05,0,0.19999999925494191,1,0
18.336882973540813,3.3224971294403076,3000.2149810791016,7.62939453125e-05,0.77532537410738023,0.099999999813735474,0.89999999869614822,0
17.97453481989578,0,0,-3.0517578125e-05,0,0.099999999627470956,1,0
17.906772315487274,0,0,-6.103515625e-05,0,0,1,0
26.114463781557689,0,0,-0.000244140625,0,1,0.40000000037252903,0
19.940901900769138,0,0,0.0006103515625,0,0.99999999999999989,0.60000000149011612,0
18.830802572447844,0,0,0.0001220703125,0,0.99999999999999989,0.70000000298023224,0
18.257060136840352,0,0,0.00018310546875,0,0.99999999999999989,0.80000000074505795,0
17.986072453300999,0,0,-6.103515625e-05,0,0.99999999999999989,0.90000000037252892,0
17.906772323389074,0,0,0,0,0.99999999999999989,0.99999999999999989,0
17.974538011055955,0,0,0,0,0.89999999850988366,0.99999999999999989,0
18.150185204205599,0,0,6.103515625e-05,0,0.79999999701976754,0.99999999999999989,0
18.532656454660305,0,0,0.0001220703125,0,0.59999999962747075,0.99999999999999989,0
18.59650272997515,0,0,0.00048828125,0,0.49999999999999994,1,0
18.532642101255068,0,0,0.000244140625,0,0.39999999850988377,1,0
53.747621023982987,0,0,0.001953125,0,0,0.19999999925494194,0
34.424189382418042,0,0,-0.001953125,0,0,0.29999999701976776,0
26.114180685310551,0,0,-0.0009765625,0,0,0.39999999850988388,0
22.049512052596139,0,0,-0.00048828125,0,0,0.5,0
19.940807576337839,0,0,-0.0006103515625,0,0,0.59999999962747097,0
18.830761087844298,0,0,-0.0001220703125,0,0,0.69999999925494194,0
18.257045204310494,0,0,6.103515625e-05,0,0,0.79999999701976776,0
17.986070222945642,0,0,3.0517578125e-05,0,0,0.89999999850988388,0
189.50611688917968,300,270900,0.005859375,0,0.90000000037252903,0,0
242.50390078250987,300,270900,-0.001953125,0,0.80000000074505806,0,0
267.19756154768277,300,270900,0.0009765625,0,0.40000000037252903,0,0
260.44261159156378,300,270900,0.0029296875,0,0.30000000074505806,0,0
242.49510795906531,300,270900,0,0,0.20000000298023224,0,0
149.51896706030251,150,135450,-0.0234375,-150,0,0,0
