"RMS of Temperature (K)","Temperature (K)","Total Energy (J/kg)","Energy Residual (W)","L2 Error (K)","X (m)","Y (m)","Z (m)"
23.964818330989381,15.966934204101562,14418.1416015625,-5.340576171875e-05,1.567588431049082,0.63930721244044175,0.83913955848191102,0
20.238920786011548,9.3243083953857422,8419.8505859375,7.62939453125e-05,0.7721993196498218,0.69565233675727156,0.89402570870636588,0
18.400163098234927,3.9149120151996613,3535.1655883789062,-4.57763671875e-05,0.21944509735469619,0.749185894530636,0.94850420302232497,0
17.954939499263617,0,0,3.0517578125e-05,0,0.79999999981373526,0.99999999999999989,0
25.080999701684675,0,0,-0.00048828125,0,0,0.25,0
34.049111538556701,28.122259140014648,25394.39990234375,-0.0001220703125,1.9440760124869492,0.051142458038351164,0.3008787959685969,0
65.895426817173174,63.739493370056152,57556.7626953125,-0.00018310546875,2.0522147809909512,0.16673680972886226,0.36516139554426397,0
47.836503754105834,44.544097423553467,40223.3203125,-0.0001220703125,0.66329700103541711,0.10612889965756522,0.35650661182593002,0
113.99028275352316,112.73537063598633,101800.041015625,0.0001220703125,5.7404675115910528,0.31051498319920079,0.32416952867485599,0
80.166910111095547,78.407670974731445,70802.126953125,0.00042724609375,-4.7647114018343828,0.23219932917563552,0.38031658989398798,0
98.226304312323464,96.669559478759766,87292.61328125,-0.00091552734375,7.2891025718580131,0.38715123332549595,0.40797024289367195,0
51.388367741998501,48.298437499999999,43613.489062499997,0.00010986328125,6.7837404911003008,0.55339981130719929,0.62275808413555389,0
75.697986296520952,73.659547805786133,66514.572265625,6.103515625e-05,5.8107619461134057,0.46674552019960286,0.50114177099035562,0
28.471863159268771,22.284697532653809,20123.08154296875,0.00031280517578125,1.232829869395708,0.58392459545091568,0.78814771658920391,0
34.048384856180682,29.127283573150635,26301.93701171875,-0.0005340576171875,4.5405509145641849,0.54947383763948865,0.74801371098984981,0
23.855053741535261,15.824462652206421,14289.489501953125,0.0001773834228515625,0.28232938087252091,0.5943702869657278,0.84720350539139,0
20.497271653293133,9.8767757415771484,8918.728515625,-7.62939453125e-05,0.58452176400433853,0.64624649357101716,0.89707397457498583,0
18.531633575555642,4.4071730971336365,3979.6773376464844,-1.52587890625e-05,0.13111855926567628,0.69908359547611876,0.94929477686955888,0
22.690733639102664,0,0,0.00048828125,0,0,0.29999999981373549,0
29.614485222325523,22.677201986312866,20477.513427734375,0.0001220703125,0.73680177505384137,0.050932461440028949,0.35161453549307509,0
53.449817066842158,50.652787208557129,45739.466796875,-0.00030517578125,5.1619162337960525,0.161443439451806,0.42035411266389855,0
39.938994606817815,35.817855834960938,32343.5234375,0.000457763671875,0.41262124498023667,0.1041040473488237,0.40782052655421336,0
90.259017118867064,88.630437850952148,80033.28515625,-0.0003662109375,-1.3769383918552798,0.30453570587815304,0.39738871446916546,0
63.072191134811703,60.740602493286133,54848.763671875,-0.000579833984375,-0.21691862603809398,0.22281201813776955,0.44336799321544962,0
70.150684477539698,67.952474212646479,61361.083593750001,7.3242187499999997e-05,0.84824765476078168,0.37018774299396745,0.50291263528624064,0
55.753912857814392,52.951703071594238,47815.3876953125,0.0001983642578125,0.19533747691798808,0.46308104330617983,0.59984036502459481,0
