"Centroid: Magnitude","cen_X","cen_Y","cen_Z","X (m)","Y (m)","Z (m)"
1.2325025354202026,0.98749999987485337,0.73750000004365579,0,0.98749999987485337,0.73750000004365579,0
1.2177078874573839,0.71249999944993747,0.98749999997962723,0,0.71249999944993747,0.98749999997962723,0
1.212564431135146,0.73749999982246628,0.96249999995634417,0,0.73749999982246628,0.96249999995634417,0
1.2084339039627203,0.76250000043364674,0.93749999977881071,0,0.76250000043364674,0.93749999977881071,0
1.2053267194520951,0.78749999992141939,0.91250000041036383,0,0.78749999992141939,0.91250000041036383,0
1.2032508047571129,0.81250000033760428,0.88749999921128597,0,0.81250000033760428,0.88749999921128597,0
1.2022115035383554,0.83749999953724896,0.86250000000873117,0,0.83749999953724896,0.86250000000873117,0
1.2022115037783834,0.86249999985157033,0.83750000004365555,0,0.86249999985157033,0.83750000004365555,0
1.203250805195212,0.88749999999708939,0.81250000012805679,0,0.88749999999708939,0.81250000012805679,0
1.2053267195245332,0.91250000000873088,0.78750000049767532,0,0.91250000000873088,0.78750000049767532,0
1.2084339038468166,0.93750000022118896,0.7624999997060512,0,0.93750000022118896,0.7624999997060512,0
1.2125644310027759,0.96249999962456045,0.737500000037835,0,0.96249999962456045,0.737500000037835,0
1.2177078877756191,0.98749999988067416,0.71250000013096726,0,0.98749999988067416,0.71250000013096726,0
1.2032508054782076,0.68750000001164135,0.98750000043946773,0,0.68750000001164135,0.98750000043946773,0
1.1975234858337402,0.71249999946739961,0.96249999993888191,0,0.71249999946739961,0.96249999993888191,0
1.192817043798079,0.73750000029394835,0.93749999975552767,0,0.73750000029394835,0.93749999975552767,0
1.1891435996872286,0.76249999997380624,0.91250000039290158,0,0.76249999997380624,0.91250000039290158,0
1.1865127475701798,0.78749999993888176,0.88750000013678787,0,0.78749999993888176,0.88750000013678787,0
1.1849314323860316,0.81249999966239539,0.86250000000291027,0,0.81249999966239539,0.86250000000291027,0
1.184403858191122,0.83749999955471122,0.8375000000261934,0,0.83749999955471122,0.8375000000261934,0
1.1849314327627456,0.86250000032305241,0.81249999987194299,0,0.86250000032305241,0.81249999987194299,0
1.1865127478293274,0.88750000000291018,0.78750000048021307,0,0.88750000000291018,0.78750000048021307,0
1.1891435995290003,0.91250000002619325,0.76250000016589159,0,0.91250000002619325,0.76250000016589159,0
1.1928170437325063,0.93750000024447211,0.73749999956635293,0,0.93750000024447211,0.73749999956635293,0
1.1975234859795603,0.96249999964202271,0.71250000011350489,0,0.96249999964202271,0.71250000011350489,0
1.2032508051610469,0.98749999942083355,0.687500000919681,0,0.98749999942083355,0.687500000919681,0
1.1891435993029773,0.66249999986903252,0.98749999996798565,0,0.66249999986903252,0.98749999996798565,0
1.1828197237957927,0.68750000003492429,0.96249999945575826,0,0.68750000003492429,0.96249999945575826,0
1.1775238846795832,0.71249999995052316,0.93749999949941387,0,0.71249999995052316,0.93749999949941387,0
1.1732700032134487,0.73749999983410786,0.91250000037543932,0,0.73749999983410786,0.91250000037543932,0
1.1700694424697187,0.76249999997962703,0.88750000013096719,0,0.76249999997962703,0.88750000013096719,0
1.1679308626482225,0.78749999995634401,0.86249999999708948,0,0.78749999995634401,0.86249999999708948,0
1.1668601029709964,0.81249999945284757,0.83750000047439221,0,0.81249999945284757,0.83750000047439221,0
1.1668601027711487,0.83750000003783476,0.8124999996158293,0,0.83750000003783476,0.8124999996158293,0
1.1679308628908103,0.8624999998632118,0.78750000046275082,0,0.8624999998632118,0.78750000046275082,0
1.1700694424945921,0.88750000000873097,0.76250000016007091,0,0.88750000000873097,0.76250000016007091,0
1.1732700030761489,0.91250000004365561,0.73750000002619331,0,0.91250000004365561,0.73750000002619331,0
1.1775238850975951,0.93750000026775504,0.71249999963038135,0,0.93750000026775504,0.71249999963038135,0
1.1828197242998972,0.96250000012514625,0.68749999996507538,0,0.96250000012514625,0.68749999996507538,0
1.1891435996195565,0.98749999989231552,0.66250000055006242,0,0.98749999989231552,0.66250000055006242,0
1.1753988684142989,0.63749999995634399,0.98749999996216486,0,0.63749999995634399,0.98749999996216486,0
1.1684658744117105,0.66249999988649488,0.96249999990395718,0,0.66249999988649488,0.96249999990395718,0
1.1625672021583688,0.68750000005820722,0.93749999970896158,0,0.68750000005820722,0.93749999970896158,0
1.1577186618276998,0.71249999950232423,0.91250000035797685,0,0.71249999950232423,0.91250000035797685,0
1.1539334902783738,0.73749999983992875,0.8875000001251464,0,0.73749999983992875,0.8875000001251464,0
1.1512221766291451,0.76249999998544782,0.8624999999912687,0,0.76249999998544782,0.8624999999912687,0
