"Temperature (K)","steady_table_vals","L_inf (K)","L2_err","Total Energy (J/kg)","Energy Residual (W)","Volume (m^3)","X (m)","Y (m)","Z (m)"
2.8964385986328125,2.8941858032249499,0.0022527954078626067,5.0750871496868486e-06,2615.484130859375,0.0001220703125,0.00062499998603016138,0.93749999942956486,0.86250000049767539,0
2.0893573760986328,2.0877114136791,0.0016459624195328537,2.7091922865144459e-06,1886.689697265625,3.0517578125e-05,0.00062500004423782229,0.96249999955471122,0.83750000011350478,0
0.81744891405105591,0.81679851938089199,0.00065039467016392294,4.230132269776381e-07,738.1563720703125,-6.103515625e-05,0.00062499998603016138,0.98749999939172972,0.81250000091968089,0
0.80706870555877686,0.80651536454029704,0.00055334101847981376,3.0618628273227759e-07,728.78302001953125,-3.0517578125e-05,0.00062499998603016138,0.78749999986903263,0.98749999999708937,0
2.1786158084869385,2.1770821203518498,0.0015336881350886955,2.3521992957118408e-06,1967.2900390625,-5.340576171875e-05,0.00062499998603016138,0.81250000003492429,0.96249999954306964,0
3.2087764739990234,3.2064624124634702,0.0023140615355532468,5.3548807903270506e-06,2897.525146484375,-3.814697265625e-05,0.00062499998603016138,0.83749999995052327,0.93749999984865973,0
3.8756487369537354,3.8727912690736899,0.0028574678800454834,8.1651226854916289e-06,3499.710693359375,1.52587890625e-05,0.00062500004423782229,0.86249999983410786,0.91250000046275082,0
4.1566953659057617,4.1535676747009198,0.0031276912048419092,9.7824522728454333e-06,3753.495849609375,-0.0001220703125,0.00062500004423782229,0.88749999997962714,0.88750000016007102,0
4.0285754203796387,4.0254872177858703,0.0030882025937684077,9.5369952601579213e-06,3637.8037109375,-0.000244140625,0.00062499998603016138,0.91249999995634412,0.86250000002619331,0
3.4670464992523193,3.4643438647432401,0.0027026345090792603,7.3042332896660943e-06,3130.742919921875,-3.0517578125e-05,0.00062499998603016138,0.93750000015133972,0.83749999963038113,0
2.4469521045684814,2.4450163479450699,0.0019357566234114998,3.7471537050814909e-06,2209.59765625,3.0517578125e-05,0.00062499998603016138,0.96250000003783476,0.81249999996507527,0
0.9423137903213501,0.94155927970949604,0.00075451061185405344,5.6928626340037811e-07,850.90936279296875,-0.0001220703125,0.00062500004423782229,0.9874999998632118,0.78750000055006231,0
0.88437402248382568,0.88378536818350795,0.00058865430031773691,3.4651388528256438e-07,798.5897216796875,9.1552734375e-05,0.00062499998603016138,0.76249999995634399,0.98749999999126858,0
2.4262933731079102,2.4246328156385402,0.0016605574693699943,2.7574511090804794e-06,2190.94287109375,5.7220458984375e-05,0.00062499998603016138,0.78749999988649477,0.96249999999126867,0
3.646357536315918,3.6437967407406502,0.0025607955752677825,6.5576739783110527e-06,3292.660888671875,7.62939453125e-05,0.00062499998603016138,0.81249999982537668,0.93749999959254615,0
4.5208525657653809,4.5176000149852502,0.0032525507801306475,1.0579086577328484e-05,4082.329833984375,-4.57763671875e-05,0.00062500004423782229,0.83749999950232423,0.91250000044528834,0
5.0253634452819824,5.0216651302770003,0.0036983150049820779,1.3677533876075587e-05,4537.9033203125,-0.0001983642578125,0.00062500004423782229,0.86249999983992875,0.88750000015425023,0
5.1345648765563965,5.1307036916457998,0.0038611849105967266,1.4908748913819852e-05,4636.51220703125,0.0001678466796875,0.00062499998603016138,0.88749999998544782,0.86250000002037253,0
4.8220643997192383,4.8183638459458402,0.0037005537733980631,1.3694098229810643e-05,4354.32421875,0.000274658203125,0.00062499998603016138,0.91249999997380637,0.83750000007858028,0
4.0603256225585938,4.0571496676506396,0.0031759549079541927,1.0086689577358324e-05,3666.47412109375,-0.00018310546875,0.00062499998603016138,0.93749999994179201,0.81249999994179212,0
